,full_name,first_name,last_name,party,state,url,year,next_senate_year,reelection_year
523,Michael_Crapo,Michael,Crapo,R,ID,http://www.ontheissues.org/Senate/Michael_Crapo.htm,2006,2008,2012
524,Richard_Durbin,Richard,Durbin,D,IL,http://www.ontheissues.org/Senate/Richard_Durbin.htm,2006,2008,2012
525,Barack_Obama,Barack,Obama,D,IL,http://www.ontheissues.org/Senate/Barack_Obama.htm,2006,2008,2012
526,Richard_Lugar,Richard,Lugar,R,IN,http://www.ontheissues.org/Senate/Richard_Lugar.htm,2006,2008,2012
527,Evan_Bayh,Evan,Bayh,D,IN,http://www.ontheissues.org/Senate/Evan_Bayh.htm,2006,2008,2012
528,Chuck_Grassley,Chuck,Grassley,R,IA,http://www.ontheissues.org/Senate/Chuck_Grassley.htm,2006,2008,2012
529,Tom_Harkin,Tom,Harkin,D,IA,http://www.ontheissues.org/Senate/Tom_Harkin.htm,2006,2008,2012
530,Sam_Brownback,Sam,Brownback,R,KS,http://www.ontheissues.org/Senate/Sam_Brownback.htm,2006,2008,2012
531,Pat_Roberts,Pat,Roberts,R,KS,http://www.ontheissues.org/Senate/Pat_Roberts.htm,2006,2008,2012
532,Mitch_McConnell,Mitch,McConnell,R,KY,http://www.ontheissues.org/Senate/Mitch_McConnell.htm,2006,2008,2012
533,Jim_Bunning,Jim,Bunning,R,KY,http://www.ontheissues.org/Senate/Jim_Bunning.htm,2006,2008,2012
534,Mary_Landrieu,Mary,Landrieu,D,LA,http://www.ontheissues.org/Senate/Mary_Landrieu.htm,2006,2008,2012
535,David_Vitter,David,Vitter,R,LA,http://www.ontheissues.org/Senate/David_Vitter.htm,2006,2008,2012
536,Olympia_Snowe,Olympia,Snowe,R,ME,http://www.ontheissues.org/Senate/Olympia_Snowe.htm,2006,2008,2012
537,Susan_Collins,Susan,Collins,R,ME,http://www.ontheissues.org/Senate/Susan_Collins.htm,2006,2008,2012
538,Barbara_Mikulski,Barbara,Mikulski,D,MD,http://www.ontheissues.org/Senate/Barbara_Mikulski.htm,2006,2008,2012
539,Ben_Cardin,Ben,Cardin,D,MD,http://www.ontheissues.org/Senate/Ben_Cardin.htm,2006,2008,2012
540,Ted_Kennedy,Ted,Kennedy,D,MA,http://www.ontheissues.org/Senate/Ted_Kennedy.htm,2006,2008,2012
541,John_Kerry,John,Kerry,D,MA,http://www.ontheissues.org/Senate/John_Kerry.htm,2006,2008,2012
542,Carl_Levin,Carl,Levin,D,MI,http://www.ontheissues.org/Senate/Carl_Levin.htm,2006,2008,2012
543,Debbie_Stabenow,Debbie,Stabenow,D,MI,http://www.ontheissues.org/Senate/Debbie_Stabenow.htm,2006,2008,2012
544,Norm_Coleman,Norm,Coleman,R,MN,http://www.ontheissues.org/Senate/Norm_Coleman.htm,2006,2008,2012
545,Amy_Klobuchar,Amy,Klobuchar,D,MN,http://www.ontheissues.org/Senate/Amy_Klobuchar.htm,2006,2008,2012
546,Thad_Cochran,Thad,Cochran,R,MS,http://www.ontheissues.org/Senate/Thad_Cochran.htm,2006,2008,2012
547,Trent_Lott,Trent,Lott,R,MS,http://www.ontheissues.org/Senate/Trent_Lott.htm,2006,2008,2012
548,Roger_Wicker,Roger,Wicker,R,MS,http://www.ontheissues.org/Senate/Roger_Wicker.htm,2006,2008,2012
549,Kit_Bond,Kit,Bond,R,MO,http://www.ontheissues.org/Senate/Kit_Bond.htm,2006,2008,2012
550,Claire_McCaskill,Claire,McCaskill,D,MO,http://www.ontheissues.org/Senate/Claire_McCaskill.htm,2006,2008,2012
551,Max_Baucus,Max,Baucus,D,MT,http://www.ontheissues.org/Senate/Max_Baucus.htm,2006,2008,2012
552,Jon_Tester,Jon,Tester,D,MT,http://www.ontheissues.org/Senate/Jon_Tester.htm,2006,2008,2012
553,Chuck_Hagel,Chuck,Hagel,R,NE,http://www.ontheissues.org/Senate/Chuck_Hagel.htm,2006,2008,2012
554,Ben_Nelson,Ben,Nelson,D,NE,http://www.ontheissues.org/Senate/Ben_Nelson.htm,2006,2008,2012
555,Harry_Reid,Harry,Reid,D,NV,http://www.ontheissues.org/Senate/Harry_Reid.htm,2006,2008,2012
556,John_Ensign,John,Ensign,R,NV,http://www.ontheissues.org/Senate/John_Ensign.htm,2006,2008,2012
557,Judd_Gregg,Judd,Gregg,R,NH,http://www.ontheissues.org/Senate/Judd_Gregg.htm,2006,2008,2012
558,John_Sununu,John,Sununu,R,NH,http://www.ontheissues.org/Senate/John_Sununu.htm,2006,2008,2012
559,Jon_Corzine,Jon,Corzine,D,NJ,http://www.ontheissues.org/Senate/Jon_Corzine.htm,2006,2008,2012
560,Frank_Lautenberg,Frank,Lautenberg,D,NJ,http://www.ontheissues.org/Senate/Frank_Lautenberg.htm,2006,2008,2012
561,Pete_Domenici,Pete,Domenici,R,NM,http://www.ontheissues.org/Senate/Pete_Domenici.htm,2006,2008,2012
562,Jeff_Bingaman,Jeff,Bingaman,D,NM,http://www.ontheissues.org/Senate/Jeff_Bingaman.htm,2006,2008,2012
563,Charles_Schumer,Charles,Schumer,D,NY,http://www.ontheissues.org/Senate/Charles_Schumer.htm,2006,2008,2012
564,Hillary_Clinton,Hillary,Clinton,D,NY,http://www.ontheissues.org/Senate/Hillary_Clinton.htm,2006,2008,2012
565,Elizabeth_Dole,Elizabeth,Dole,R,NC,http://www.ontheissues.org/Senate/Elizabeth_Dole.htm,2006,2008,2012
566,Richard_Burr,Richard,Burr,R,NC,http://www.ontheissues.org/Senate/Richard_Burr.htm,2006,2008,2012
567,Kent_Conrad,Kent,Conrad,D,ND,http://www.ontheissues.org/Senate/Kent_Conrad.htm,2006,2008,2012
568,Byron_Dorgan,Byron,Dorgan,D,ND,http://www.ontheissues.org/Senate/Byron_Dorgan.htm,2006,2008,2012
569,George_Voinovich,George,Voinovich,R,OH,http://www.ontheissues.org/Senate/George_Voinovich.htm,2006,2008,2012
570,Sherrod_Brown,Sherrod,Brown,D,OH,http://www.ontheissues.org/Senate/Sherrod_Brown.htm,2006,2008,2012
571,James_Inhofe,James,Inhofe,R,OK,http://www.ontheissues.org/Senate/James_Inhofe.htm,2006,2008,2012
572,Tom_Coburn,Tom,Coburn,R,OK,http://www.ontheissues.org/Senate/Tom_Coburn.htm,2006,2008,2012
573,Ron_Wyden,Ron,Wyden,D,OR,http://www.ontheissues.org/Senate/Ron_Wyden.htm,2006,2008,2012
574,Gordon_Harold_Smith,Gordon,Harold Smith,R,OR,http://www.ontheissues.org/Senate/Gordon_Harold_Smith.htm,2006,2008,2012
575,Arlen_Specter,Arlen,Specter,R,PA,http://www.ontheissues.org/Senate/Arlen_Specter.htm,2006,2008,2012
576,Bob_Casey,Bob,Casey,D,PA,http://www.ontheissues.org/Senate/Bob_Casey.htm,2006,2008,2012
577,Jack_Reed,Jack,Reed,D,RI,http://www.ontheissues.org/Senate/Jack_Reed.htm,2006,2008,2012
578,Sheldon_Whitehouse,Sheldon,Whitehouse,D,RI,http://www.ontheissues.org/Senate/Sheldon_Whitehouse.htm,2006,2008,2012
579,Lindsey_Graham,Lindsey,Graham,R,SC,http://www.ontheissues.org/Senate/Lindsey_Graham.htm,2006,2008,2012
580,Jim_DeMint,Jim,DeMint,R,SC,http://www.ontheissues.org/Senate/Jim_DeMint.htm,2006,2008,2012
581,Tim_Johnson,Tim,Johnson,D,SD,http://www.ontheissues.org/Senate/Tim_Johnson.htm,2006,2008,2012
582,John_Thune,John,Thune,R,SD,http://www.ontheissues.org/Senate/John_Thune.htm,2006,2008,2012
583,Lamar_Alexander,Lamar,Alexander,R,TN,http://www.ontheissues.org/Senate/Lamar_Alexander.htm,2006,2008,2012
584,Bob_Corker,Bob,Corker,R,TN,http://www.ontheissues.org/Senate/Bob_Corker.htm,2006,2008,2012
585,Kay_Bailey_Hutchison,Kay,Bailey Hutchison,R,TX,http://www.ontheissues.org/Senate/Kay_Bailey_Hutchison.htm,2006,2008,2012
586,John_Cornyn,John,Cornyn,R,TX,http://www.ontheissues.org/Senate/John_Cornyn.htm,2006,2008,2012
587,Orrin_Hatch,Orrin,Hatch,R,UT,http://www.ontheissues.org/Senate/Orrin_Hatch.htm,2006,2008,2012
588,Robert_Bennett,Robert,Bennett,R,UT,http://www.ontheissues.org/Senate/Robert_Bennett.htm,2006,2008,2012
589,Patrick_Leahy,Patrick,Leahy,D,VT,http://www.ontheissues.org/Senate/Patrick_Leahy.htm,2006,2008,2012
590,Bernie_Sanders,Bernie,Sanders,I,VT,http://www.ontheissues.org/Senate/Bernie_Sanders.htm,2006,2008,2012
591,John_Warner,John,Warner,R,VA,http://www.ontheissues.org/Senate/John_Warner.htm,2006,2008,2012
592,Jim_Webb,Jim,Webb,R,VA,http://www.ontheissues.org/Senate/Jim_Webb.htm,2006,2008,2012
593,Patty_Murray,Patty,Murray,D,WA,http://www.ontheissues.org/Senate/Patty_Murray.htm,2006,2008,2012
594,Maria_Cantwell,Maria,Cantwell,D,WA,http://www.ontheissues.org/Senate/Maria_Cantwell.htm,2006,2008,2012
595,Robert_Byrd,Robert,Byrd,D,WV,http://www.ontheissues.org/Senate/Robert_Byrd.htm,2006,2008,2012
596,John_Rockefeller,John,Rockefeller,D,WV,http://www.ontheissues.org/Senate/John_Rockefeller.htm,2006,2008,2012
597,Herbert_Kohl,Herbert,Kohl,D,WI,http://www.ontheissues.org/Senate/Herbert_Kohl.htm,2006,2008,2012
598,Russell_Feingold,Russell,Feingold,D,WI,http://www.ontheissues.org/Senate/Russell_Feingold.htm,2006,2008,2012
599,Craig_Thomas,Craig,Thomas,R,WY,http://www.ontheissues.org/Senate/Craig_Thomas.htm,2006,2008,2012
600,Michael_Enzi,Michael,Enzi,R,WY,http://www.ontheissues.org/Senate/Michael_Enzi.htm,2006,2008,2012
601,John_Barrasso,John,Barrasso,R,WY,http://www.ontheissues.org/Senate/John_Barrasso.htm,2006,2008,2012
602,Jeff_Sessions,Jeff,Sessions,R,,http://www.ontheissues.org/Senate/Jeff_Sessions.htm,2004,2006,2010
603,Richard_Shelby,Richard,Shelby,R,,http://www.ontheissues.org/Senate/Richard_Shelby.htm,2004,2006,2010
604,Lisa_Murkowski,Lisa,Murkowski,R,,http://www.ontheissues.org/Senate/Lisa_Murkowski.htm,2004,2006,2010
605,Ted_Stevens,Ted,Stevens,R,,http://www.ontheissues.org/Senate/Ted_Stevens.htm,2004,2006,2010
606,John_McCain,John,McCain,R,,http://www.ontheissues.org/Senate/John_McCain.htm,2004,2006,2010
607,Jon_Kyl,Jon,Kyl,R,,http://www.ontheissues.org/Senate/Jon_Kyl.htm,2004,2006,2010
608,Blanche_Lambert_Lincoln,Blanche,Lambert Lincoln,D,,http://www.ontheissues.org/Senate/Blanche_Lambert_Lincoln.htm,2004,2006,2010
609,Mark_Pryor,Mark,Pryor,D,,http://www.ontheissues.org/Senate/Mark_Pryor.htm,2004,2006,2010
610,Barbara_Boxer,Barbara,Boxer,D,,http://www.ontheissues.org/Senate/Barbara_Boxer.htm,2004,2006,2010
611,Dianne_Feinstein,Dianne,Feinstein,D,,http://www.ontheissues.org/Senate/Dianne_Feinstein.htm,2004,2006,2010
612,Wayne_Allard,Wayne,Allard,R,,http://www.ontheissues.org/Senate/Wayne_Allard.htm,2004,2006,2010
613,Ken_Salazar,Ken,Salazar,D,,http://www.ontheissues.org/Senate/Ken_Salazar.htm,2004,2006,2010
614,Chris_Dodd,Chris,Dodd,D,,http://www.ontheissues.org/Senate/Chris_Dodd.htm,2004,2006,2010
615,Joseph_Lieberman,Joseph,Lieberman,D,,http://www.ontheissues.org/Senate/Joseph_Lieberman.htm,2004,2006,2010
616,Joe_Biden,Joe,Biden,D,,http://www.ontheissues.org/Senate/Joe_Biden.htm,2004,2006,2010
617,Tom_Carper,Tom,Carper,D,,http://www.ontheissues.org/Senate/Tom_Carper.htm,2004,2006,2010
618,Bill_Nelson,Bill,Nelson,D,,http://www.ontheissues.org/Senate/Bill_Nelson.htm,2004,2006,2010
619,Mel_Martinez,Mel,Martinez,R,,http://www.ontheissues.org/Senate/Mel_Martinez.htm,2004,2006,2010
620,Saxby_Chambliss,Saxby,Chambliss,R,,http://www.ontheissues.org/Senate/Saxby_Chambliss.htm,2004,2006,2010
621,Johnny_Isakson,Johnny,Isakson,R,,http://www.ontheissues.org/Senate/Johnny_Isakson.htm,2004,2006,2010
622,Daniel_Akaka,Daniel,Akaka,D,,http://www.ontheissues.org/Senate/Daniel_Akaka.htm,2004,2006,2010
623,Daniel_Inouye,Daniel,Inouye,D,,http://www.ontheissues.org/Senate/Daniel_Inouye.htm,2004,2006,2010
624,Larry_Craig,Larry,Craig,R,,http://www.ontheissues.org/Senate/Larry_Craig.htm,2004,2006,2010
625,Michael_Crapo,Michael,Crapo,R,,http://www.ontheissues.org/Senate/Michael_Crapo.htm,2004,2006,2010
626,Richard_Durbin,Richard,Durbin,D,,http://www.ontheissues.org/Senate/Richard_Durbin.htm,2004,2006,2010
627,Barack_Obama,Barack,Obama,D,,http://www.ontheissues.org/Senate/Barack_Obama.htm,2004,2006,2010
628,Evan_Bayh,Evan,Bayh,D,,http://www.ontheissues.org/Senate/Evan_Bayh.htm,2004,2006,2010
629,Richard_Lugar,Richard,Lugar,R,,http://www.ontheissues.org/Senate/Richard_Lugar.htm,2004,2006,2010
630,Chuck_Grassley,Chuck,Grassley,R,,http://www.ontheissues.org/Senate/Chuck_Grassley.htm,2004,2006,2010
631,Tom_Harkin,Tom,Harkin,D,,http://www.ontheissues.org/Senate/Tom_Harkin.htm,2004,2006,2010
632,Pat_Roberts,Pat,Roberts,R,,http://www.ontheissues.org/Senate/Pat_Roberts.htm,2004,2006,2010
633,Sam_Brownback,Sam,Brownback,R,,http://www.ontheissues.org/Senate/Sam_Brownback.htm,2004,2006,2010
634,Jim_Bunning,Jim,Bunning,R,,http://www.ontheissues.org/Senate/Jim_Bunning.htm,2004,2006,2010
635,Mitch_McConnell,Mitch,McConnell,R,,http://www.ontheissues.org/Senate/Mitch_McConnell.htm,2004,2006,2010
636,Mary_Landrieu,Mary,Landrieu,D,,http://www.ontheissues.org/Senate/Mary_Landrieu.htm,2004,2006,2010
637,David_Vitter,David,Vitter,R,,http://www.ontheissues.org/Senate/David_Vitter.htm,2004,2006,2010
638,Olympia_Snowe,Olympia,Snowe,R,,http://www.ontheissues.org/Senate/Olympia_Snowe.htm,2004,2006,2010
639,Susan_Collins,Susan,Collins,R,,http://www.ontheissues.org/Senate/Susan_Collins.htm,2004,2006,2010
640,Barbara_Mikulski,Barbara,Mikulski,D,,http://www.ontheissues.org/Senate/Barbara_Mikulski.htm,2004,2006,2010
641,Paul_Sarbanes,Paul,Sarbanes,D,,http://www.ontheissues.org/Senate/Paul_Sarbanes.htm,2004,2006,2010
642,Ted_Kennedy,Ted,Kennedy,D,,http://www.ontheissues.org/Senate/Ted_Kennedy.htm,2004,2006,2010
643,John_Kerry,John,Kerry,D,,http://www.ontheissues.org/Senate/John_Kerry.htm,2004,2006,2010
644,Carl_Levin,Carl,Levin,D,,http://www.ontheissues.org/Senate/Carl_Levin.htm,2004,2006,2010
645,Debbie_Stabenow,Debbie,Stabenow,D,,http://www.ontheissues.org/Senate/Debbie_Stabenow.htm,2004,2006,2010
646,Mark_Dayton,Mark,Dayton,D,,http://www.ontheissues.org/Senate/Mark_Dayton.htm,2004,2006,2010
647,Norm_Coleman,Norm,Coleman,R,,http://www.ontheissues.org/Senate/Norm_Coleman.htm,2004,2006,2010
648,Thad_Cochran,Thad,Cochran,R,,http://www.ontheissues.org/Senate/Thad_Cochran.htm,2004,2006,2010
649,Trent_Lott,Trent,Lott,R,,http://www.ontheissues.org/Senate/Trent_Lott.htm,2004,2006,2010
650,Kit_Bond,Kit,Bond,R,,http://www.ontheissues.org/Senate/Kit_Bond.htm,2004,2006,2010
651,Conrad_Burns,Conrad,Burns,R,,http://www.ontheissues.org/Senate/Conrad_Burns.htm,2004,2006,2010
652,Max_Baucus,Max,Baucus,D,,http://www.ontheissues.org/Senate/Max_Baucus.htm,2004,2006,2010
653,Ben_Nelson,Ben,Nelson,D,,http://www.ontheissues.org/Senate/Ben_Nelson.htm,2004,2006,2010
654,Chuck_Hagel,Chuck,Hagel,R,,http://www.ontheissues.org/Senate/Chuck_Hagel.htm,2004,2006,2010
655,Harry_Reid,Harry,Reid,D,,http://www.ontheissues.org/Senate/Harry_Reid.htm,2004,2006,2010
656,John_Ensign,John,Ensign,R,,http://www.ontheissues.org/Senate/John_Ensign.htm,2004,2006,2010
657,Judd_Gregg,Judd,Gregg,R,,http://www.ontheissues.org/Senate/Judd_Gregg.htm,2004,2006,2010
658,Frank_Lautenberg,Frank,Lautenberg,D,,http://www.ontheissues.org/Senate/Frank_Lautenberg.htm,2004,2006,2010
659,Jon_Corzine,Jon,Corzine,D,,http://www.ontheissues.org/Senate/Jon_Corzine.htm,2004,2006,2010
660,Jeff_Bingaman,Jeff,Bingaman,D,,http://www.ontheissues.org/Senate/Jeff_Bingaman.htm,2004,2006,2010
661,Pete_Domenici,Pete,Domenici,R,,http://www.ontheissues.org/Senate/Pete_Domenici.htm,2004,2006,2010
662,Charles_Schumer,Charles,Schumer,D,,http://www.ontheissues.org/Senate/Charles_Schumer.htm,2004,2006,2010
663,Hillary_Clinton,Hillary,Clinton,D,,http://www.ontheissues.org/Senate/Hillary_Clinton.htm,2004,2006,2010
664,Elizabeth_Dole,Elizabeth,Dole,R,,http://www.ontheissues.org/Senate/Elizabeth_Dole.htm,2004,2006,2010
665,Richard_Burr,Richard,Burr,R,,http://www.ontheissues.org/Senate/Richard_Burr.htm,2004,2006,2010
666,Byron_Dorgan,Byron,Dorgan,D,,http://www.ontheissues.org/Senate/Byron_Dorgan.htm,2004,2006,2010
667,Kent_Conrad,Kent,Conrad,D,,http://www.ontheissues.org/Senate/Kent_Conrad.htm,2004,2006,2010
668,George_Voinovich,George,Voinovich,R,,http://www.ontheissues.org/Senate/George_Voinovich.htm,2004,2006,2010
669,Mike_DeWine,Mike,DeWine,R,,http://www.ontheissues.org/Senate/Mike_DeWine.htm,2004,2006,2010
670,James_Inhofe,James,Inhofe,R,,http://www.ontheissues.org/Senate/James_Inhofe.htm,2004,2006,2010
671,Tom_Coburn,Tom,Coburn,R,,http://www.ontheissues.org/Senate/Tom_Coburn.htm,2004,2006,2010
672,Gordon_Harold_Smith,Gordon,Harold Smith,R,,http://www.ontheissues.org/Senate/Gordon_Harold_Smith.htm,2004,2006,2010
673,Ron_Wyden,Ron,Wyden,D,,http://www.ontheissues.org/Senate/Ron_Wyden.htm,2004,2006,2010
674,Arlen_Specter,Arlen,Specter,R,,http://www.ontheissues.org/Senate/Arlen_Specter.htm,2004,2006,2010
675,Rick_Santorum,Rick,Santorum,R,,http://www.ontheissues.org/Senate/Rick_Santorum.htm,2004,2006,2010
676,Jack_Reed,Jack,Reed,D,,http://www.ontheissues.org/Senate/Jack_Reed.htm,2004,2006,2010
677,Lincoln_Chafee,Lincoln,Chafee,R,,http://www.ontheissues.org/Senate/Lincoln_Chafee.htm,2004,2006,2010
678,Jim_DeMint,Jim,DeMint,R,,http://www.ontheissues.org/Senate/Jim_DeMint.htm,2004,2006,2010
679,Lindsey_Graham,Lindsey,Graham,R,,http://www.ontheissues.org/Senate/Lindsey_Graham.htm,2004,2006,2010
680,Tim_Johnson,Tim,Johnson,D,,http://www.ontheissues.org/Senate/Tim_Johnson.htm,2004,2006,2010
681,John_Thune,John,Thune,R,,http://www.ontheissues.org/Senate/John_Thune.htm,2004,2006,2010
682,Bill_Frist,Bill,Frist,R,,http://www.ontheissues.org/Senate/Bill_Frist.htm,2004,2006,2010
683,Lamar_Alexander,Lamar,Alexander,R,,http://www.ontheissues.org/Senate/Lamar_Alexander.htm,2004,2006,2010
684,John_Cornyn,John,Cornyn,R,,http://www.ontheissues.org/Senate/John_Cornyn.htm,2004,2006,2010
685,Kay_Bailey_Hutchison,Kay,Bailey Hutchison,R,,http://www.ontheissues.org/Senate/Kay_Bailey_Hutchison.htm,2004,2006,2010
686,Orrin_Hatch,Orrin,Hatch,R,,http://www.ontheissues.org/Senate/Orrin_Hatch.htm,2004,2006,2010
687,Robert_Bennett,Robert,Bennett,R,,http://www.ontheissues.org/Senate/Robert_Bennett.htm,2004,2006,2010
688,Jim_Jeffords,Jim,Jeffords,I,,http://www.ontheissues.org/Senate/Jim_Jeffords.htm,2004,2006,2010
689,Patrick_Leahy,Patrick,Leahy,D,,http://www.ontheissues.org/Senate/Patrick_Leahy.htm,2004,2006,2010
690,George_Allen,George,Allen,R,,http://www.ontheissues.org/Senate/George_Allen.htm,2004,2006,2010
691,John_Warner,John,Warner,R,,http://www.ontheissues.org/Senate/John_Warner.htm,2004,2006,2010
692,Maria_Cantwell,Maria,Cantwell,D,,http://www.ontheissues.org/Senate/Maria_Cantwell.htm,2004,2006,2010
693,Patty_Murray,Patty,Murray,D,,http://www.ontheissues.org/Senate/Patty_Murray.htm,2004,2006,2010
694,John_Rockefeller,John,Rockefeller,D,,http://www.ontheissues.org/Senate/John_Rockefeller.htm,2004,2006,2010
695,Robert_Byrd,Robert,Byrd,D,,http://www.ontheissues.org/Senate/Robert_Byrd.htm,2004,2006,2010
696,Herbert_Kohl,Herbert,Kohl,D,,http://www.ontheissues.org/Senate/Herbert_Kohl.htm,2004,2006,2010
697,Russell_Feingold,Russell,Feingold,D,,http://www.ontheissues.org/Senate/Russell_Feingold.htm,2004,2006,2010
698,Craig_Thomas,Craig,Thomas,R,,http://www.ontheissues.org/Senate/Craig_Thomas.htm,2004,2006,2010
699,Michael_Enzi,Michael,Enzi,R,,http://www.ontheissues.org/Senate/Michael_Enzi.htm,2004,2006,2010
