,can_id,candidate,topic,value,state
546,28,John Boozman,7,5.0,Arkansas
547,28,John Boozman,8,2.5,Arkansas
548,28,John Boozman,9,5.0,Arkansas
549,28,John Boozman,10,5.0,Arkansas
550,28,John Boozman,11,5.0,Arkansas
551,28,John Boozman,12,5.0,Arkansas
552,28,John Boozman,13,5.0,Arkansas
553,28,John Boozman,14,5.0,Arkansas
554,28,John Boozman,15,2.5,Arkansas
555,28,John Boozman,16,-2.5,Arkansas
556,28,John Boozman,17,5.0,Arkansas
557,28,John Boozman,18,5.0,Arkansas
558,28,John Boozman,19,5.0,Arkansas
559,28,John Boozman,20,2.5,Arkansas
560,29,John Carroll,1,5.0,Hawaii
561,29,John Carroll,2,0.0,Hawaii
562,29,John Carroll,3,-2.5,Hawaii
563,29,John Carroll,4,0.0,Hawaii
564,29,John Carroll,5,2.5,Hawaii
565,29,John Carroll,6,5.0,Hawaii
566,29,John Carroll,7,-2.5,Hawaii
567,29,John Carroll,8,-5.0,Hawaii
568,29,John Carroll,9,-5.0,Hawaii
569,29,John Carroll,10,0.0,Hawaii
570,29,John Carroll,11,5.0,Hawaii
571,29,John Carroll,12,2.5,Hawaii
572,29,John Carroll,13,5.0,Hawaii
573,29,John Carroll,14,-2.5,Hawaii
574,29,John Carroll,15,5.0,Hawaii
575,29,John Carroll,16,5.0,Hawaii
576,29,John Carroll,17,2.5,Hawaii
577,29,John Carroll,18,5.0,Hawaii
578,29,John Carroll,19,0.0,Hawaii
579,29,John Carroll,20,-2.5,Hawaii
580,30,John Fleming,1,5.0,Louisiana
581,30,John Fleming,2,2.5,Louisiana
582,30,John Fleming,3,5.0,Louisiana
583,30,John Fleming,4,5.0,Louisiana
584,30,John Fleming,5,2.5,Louisiana
585,30,John Fleming,6,5.0,Louisiana
586,30,John Fleming,7,2.5,Louisiana
587,30,John Fleming,8,2.5,Louisiana
588,30,John Fleming,9,0.0,Louisiana
589,30,John Fleming,10,5.0,Louisiana
590,30,John Fleming,11,5.0,Louisiana
591,30,John Fleming,12,5.0,Louisiana
592,30,John Fleming,13,0.0,Louisiana
593,30,John Fleming,14,5.0,Louisiana
594,30,John Fleming,15,5.0,Louisiana
595,30,John Fleming,16,-2.5,Louisiana
596,30,John Fleming,17,2.5,Louisiana
597,30,John Fleming,18,5.0,Louisiana
598,30,John Fleming,19,0.0,Louisiana
599,30,John Fleming,20,0.0,Louisiana
600,31,John Hoeven,1,5.0,North Dakota
601,31,John Hoeven,2,-2.5,North Dakota
602,31,John Hoeven,3,5.0,North Dakota
603,31,John Hoeven,4,5.0,North Dakota
604,31,John Hoeven,5,5.0,North Dakota
605,31,John Hoeven,6,2.5,North Dakota
606,31,John Hoeven,7,-2.5,North Dakota
607,31,John Hoeven,8,2.5,North Dakota
608,31,John Hoeven,9,2.5,North Dakota
609,31,John Hoeven,10,5.0,North Dakota
610,31,John Hoeven,11,2.5,North Dakota
611,31,John Hoeven,12,2.5,North Dakota
612,31,John Hoeven,13,2.5,North Dakota
613,31,John Hoeven,14,5.0,North Dakota
614,31,John Hoeven,15,0.0,North Dakota
615,31,John Hoeven,16,-2.5,North Dakota
616,31,John Hoeven,17,2.5,North Dakota
617,31,John Hoeven,18,2.5,North Dakota
618,31,John Hoeven,19,2.5,North Dakota
619,31,John Hoeven,20,-2.5,North Dakota
620,32,John McCain,1,2.5,Arizona
621,32,John McCain,2,-2.5,Arizona
622,32,John McCain,3,-2.5,Arizona
623,32,John McCain,4,2.5,Arizona
624,32,John McCain,5,2.5,Arizona
625,32,John McCain,6,5.0,Arizona
626,32,John McCain,7,5.0,Arizona
627,32,John McCain,8,-2.5,Arizona
628,32,John McCain,9,2.5,Arizona
629,32,John McCain,10,5.0,Arizona
630,32,John McCain,11,2.5,Arizona
631,32,John McCain,12,-2.5,Arizona
632,32,John McCain,13,5.0,Arizona
633,32,John McCain,14,2.5,Arizona
634,32,John McCain,15,2.5,Arizona
635,32,John McCain,16,-5.0,Arizona
636,32,John McCain,17,5.0,Arizona
637,32,John McCain,18,-2.5,Arizona
638,32,John McCain,19,5.0,Arizona
639,32,John McCain,20,2.5,Arizona
640,33,John Kennedy,1,2.5,Louisiana
641,33,John Kennedy,2,-5.0,Louisiana
642,33,John Kennedy,3,5.0,Louisiana
643,33,John Kennedy,4,0.0,Louisiana
644,33,John Kennedy,5,-5.0,Louisiana
645,33,John Kennedy,6,-2.5,Louisiana
646,33,John Kennedy,7,-2.5,Louisiana
647,33,John Kennedy,8,-5.0,Louisiana
648,33,John Kennedy,9,5.0,Louisiana
649,33,John Kennedy,10,5.0,Louisiana
650,33,John Kennedy,11,-2.5,Louisiana
651,33,John Kennedy,12,5.0,Louisiana
652,33,John Kennedy,13,-5.0,Louisiana
653,33,John Kennedy,14,5.0,Louisiana
654,33,John Kennedy,15,5.0,Louisiana
655,33,John Kennedy,16,-2.5,Louisiana
656,33,John Kennedy,17,-2.5,Louisiana
657,33,John Kennedy,18,2.5,Louisiana
658,33,John Kennedy,19,0.0,Louisiana
659,33,John Kennedy,20,2.5,Louisiana
660,34,John Thune,1,5.0,South Dakota
661,34,John Thune,2,5.0,South Dakota
662,34,John Thune,3,5.0,South Dakota
663,34,John Thune,4,5.0,South Dakota
664,34,John Thune,5,2.5,South Dakota
665,34,John Thune,6,2.5,South Dakota
666,34,John Thune,7,2.5,South Dakota
667,34,John Thune,8,2.5,South Dakota
668,34,John Thune,9,2.5,South Dakota
669,34,John Thune,10,5.0,South Dakota
670,34,John Thune,11,5.0,South Dakota
671,34,John Thune,12,5.0,South Dakota
672,34,John Thune,13,5.0,South Dakota
673,34,John Thune,14,5.0,South Dakota
674,34,John Thune,15,2.5,South Dakota
675,34,John Thune,16,-2.5,South Dakota
676,34,John Thune,17,5.0,South Dakota
677,34,John Thune,18,5.0,South Dakota
678,34,John Thune,19,5.0,South Dakota
679,34,John Thune,20,5.0,South Dakota
680,35,Johnny Isakson,1,5.0,Georgia
681,35,Johnny Isakson,2,0.0,Georgia
682,35,Johnny Isakson,3,5.0,Georgia
683,35,Johnny Isakson,4,5.0,Georgia
684,35,Johnny Isakson,5,2.5,Georgia
685,35,Johnny Isakson,6,5.0,Georgia
686,35,Johnny Isakson,7,5.0,Georgia
687,35,Johnny Isakson,8,2.5,Georgia
688,35,Johnny Isakson,9,5.0,Georgia
689,35,Johnny Isakson,10,5.0,Georgia
690,35,Johnny Isakson,11,5.0,Georgia
691,35,Johnny Isakson,12,5.0,Georgia
692,35,Johnny Isakson,13,5.0,Georgia
693,35,Johnny Isakson,14,5.0,Georgia
694,35,Johnny Isakson,15,2.5,Georgia
695,35,Johnny Isakson,16,0.0,Georgia
696,35,Johnny Isakson,17,5.0,Georgia
697,35,Johnny Isakson,18,5.0,Georgia
698,35,Johnny Isakson,19,2.5,Georgia
699,35,Johnny Isakson,20,2.5,Georgia
700,36,Joseph Cao,1,2.5,Louisiana
701,36,Joseph Cao,2,0.0,Louisiana
702,36,Joseph Cao,3,-2.5,Louisiana
703,36,Joseph Cao,4,0.0,Louisiana
704,36,Joseph Cao,5,-2.5,Louisiana
705,36,Joseph Cao,6,0.0,Louisiana
706,36,Joseph Cao,7,-2.5,Louisiana
707,36,Joseph Cao,8,-2.5,Louisiana
708,36,Joseph Cao,9,2.5,Louisiana
709,36,Joseph Cao,10,-2.5,Louisiana
710,36,Joseph Cao,11,0.0,Louisiana
711,36,Joseph Cao,12,-5.0,Louisiana
712,36,Joseph Cao,13,0.0,Louisiana
713,36,Joseph Cao,14,0.0,Louisiana
714,36,Joseph Cao,15,0.0,Louisiana
715,36,Joseph Cao,16,-2.5,Louisiana
716,36,Joseph Cao,17,2.5,Louisiana
717,36,Joseph Cao,18,0.0,Louisiana
718,36,Joseph Cao,19,0.0,Louisiana
719,36,Joseph Cao,20,-5.0,Louisiana
720,37,Kamala Harris,1,-5.0,California
721,37,Kamala Harris,2,-2.5,California
722,37,Kamala Harris,3,-5.0,California
723,37,Kamala Harris,4,0.0,California
724,37,Kamala Harris,5,-2.5,California
725,37,Kamala Harris,6,0.0,California
726,37,Kamala Harris,7,0.0,California
727,37,Kamala Harris,8,-2.5,California
728,37,Kamala Harris,9,2.5,California
729,37,Kamala Harris,10,-5.0,California
730,37,Kamala Harris,11,0.0,California
731,37,Kamala Harris,12,-5.0,California
732,37,Kamala Harris,13,0.0,California
733,37,Kamala Harris,14,-5.0,California
734,37,Kamala Harris,15,0.0,California
735,37,Kamala Harris,16,0.0,California
736,37,Kamala Harris,17,-2.5,California
737,37,Kamala Harris,18,-5.0,California
738,37,Kamala Harris,19,-2.5,California
739,37,Kamala Harris,20,-5.0,California
740,38,Kathy Szeliga,1,5.0,Maryland
741,38,Kathy Szeliga,2,-5.0,Maryland
742,38,Kathy Szeliga,3,5.0,Maryland
743,38,Kathy Szeliga,4,0.0,Maryland
744,38,Kathy Szeliga,5,5.0,Maryland
745,38,Kathy Szeliga,6,2.5,Maryland
746,38,Kathy Szeliga,7,2.5,Maryland
747,38,Kathy Szeliga,8,5.0,Maryland
748,38,Kathy Szeliga,9,5.0,Maryland
749,38,Kathy Szeliga,10,5.0,Maryland
750,38,Kathy Szeliga,11,5.0,Maryland
751,38,Kathy Szeliga,12,5.0,Maryland
752,38,Kathy Szeliga,13,5.0,Maryland
753,38,Kathy Szeliga,14,5.0,Maryland
754,38,Kathy Szeliga,15,2.5,Maryland
755,38,Kathy Szeliga,16,-5.0,Maryland
756,38,Kathy Szeliga,17,0.0,Maryland
757,38,Kathy Szeliga,18,2.5,Maryland
758,38,Kathy Szeliga,19,5.0,Maryland
759,38,Kathy Szeliga,20,-2.5,Maryland
760,39,Katie McGinty,1,-5.0,Pennsylvania
761,39,Katie McGinty,2,-5.0,Pennsylvania
762,39,Katie McGinty,3,-5.0,Pennsylvania
763,39,Katie McGinty,4,0.0,Pennsylvania
764,39,Katie McGinty,5,-5.0,Pennsylvania
765,39,Katie McGinty,6,-5.0,Pennsylvania
766,39,Katie McGinty,7,-5.0,Pennsylvania
767,39,Katie McGinty,8,-5.0,Pennsylvania
768,39,Katie McGinty,9,-2.5,Pennsylvania
769,39,Katie McGinty,10,2.5,Pennsylvania
770,39,Katie McGinty,11,-5.0,Pennsylvania
771,39,Katie McGinty,12,-2.5,Pennsylvania
772,39,Katie McGinty,13,-2.5,Pennsylvania
773,39,Katie McGinty,14,-2.5,Pennsylvania
774,39,Katie McGinty,15,5.0,Pennsylvania
775,39,Katie McGinty,16,-5.0,Pennsylvania
776,39,Katie McGinty,17,-5.0,Pennsylvania
777,39,Katie McGinty,18,-2.5,Pennsylvania
778,39,Katie McGinty,19,-2.5,Pennsylvania
779,39,Katie McGinty,20,-2.5,Pennsylvania
780,40,Kelly Ayotte,1,5.0,New Hampshire
781,40,Kelly Ayotte,2,-5.0,New Hampshire
782,40,Kelly Ayotte,3,5.0,New Hampshire
783,40,Kelly Ayotte,4,0.0,New Hampshire
784,40,Kelly Ayotte,5,5.0,New Hampshire
785,40,Kelly Ayotte,6,5.0,New Hampshire
786,40,Kelly Ayotte,7,5.0,New Hampshire
787,40,Kelly Ayotte,8,2.5,New Hampshire
788,40,Kelly Ayotte,9,5.0,New Hampshire
789,40,Kelly Ayotte,10,5.0,New Hampshire
790,40,Kelly Ayotte,11,5.0,New Hampshire
791,40,Kelly Ayotte,12,5.0,New Hampshire
792,40,Kelly Ayotte,13,0.0,New Hampshire
793,40,Kelly Ayotte,14,5.0,New Hampshire
794,40,Kelly Ayotte,15,5.0,New Hampshire
795,40,Kelly Ayotte,16,-5.0,New Hampshire
796,40,Kelly Ayotte,17,5.0,New Hampshire
797,40,Kelly Ayotte,18,5.0,New Hampshire
798,40,Kelly Ayotte,19,5.0,New Hampshire
799,40,Kelly Ayotte,20,5.0,New Hampshire
800,41,Lisa Murkowski,1,2.5,Alaska
801,41,Lisa Murkowski,2,-2.5,Alaska
802,41,Lisa Murkowski,3,5.0,Alaska
803,41,Lisa Murkowski,4,5.0,Alaska
804,41,Lisa Murkowski,5,-2.5,Alaska
805,41,Lisa Murkowski,6,2.5,Alaska
806,41,Lisa Murkowski,7,2.5,Alaska
807,41,Lisa Murkowski,8,-2.5,Alaska
808,41,Lisa Murkowski,9,2.5,Alaska
809,41,Lisa Murkowski,10,5.0,Alaska
810,41,Lisa Murkowski,11,5.0,Alaska
811,41,Lisa Murkowski,12,2.5,Alaska
812,41,Lisa Murkowski,13,5.0,Alaska
813,41,Lisa Murkowski,14,5.0,Alaska
814,41,Lisa Murkowski,15,5.0,Alaska
815,41,Lisa Murkowski,16,-2.5,Alaska
816,41,Lisa Murkowski,17,5.0,Alaska
817,41,Lisa Murkowski,18,5.0,Alaska
818,41,Lisa Murkowski,19,5.0,Alaska
819,41,Lisa Murkowski,20,2.5,Alaska
820,42,Loretta Sanchez,1,-5.0,California
821,42,Loretta Sanchez,2,-5.0,California
822,42,Loretta Sanchez,3,-5.0,California
823,42,Loretta Sanchez,4,-2.5,California
824,42,Loretta Sanchez,5,-5.0,California
825,42,Loretta Sanchez,6,-2.5,California
826,42,Loretta Sanchez,7,-5.0,California
827,42,Loretta Sanchez,8,-5.0,California
828,42,Loretta Sanchez,9,-2.5,California
829,42,Loretta Sanchez,10,-2.5,California
830,42,Loretta Sanchez,11,-2.5,California
831,42,Loretta Sanchez,12,-5.0,California
832,42,Loretta Sanchez,13,-2.5,California
833,42,Loretta Sanchez,14,-5.0,California
834,42,Loretta Sanchez,15,2.5,California
835,42,Loretta Sanchez,16,-2.5,California
836,42,Loretta Sanchez,17,-2.5,California
837,42,Loretta Sanchez,18,-5.0,California
838,42,Loretta Sanchez,19,-5.0,California
839,42,Loretta Sanchez,20,-2.5,California
840,43,Maggie Hassan,1,-5.0,New Hampshire
841,43,Maggie Hassan,2,-5.0,New Hampshire
842,43,Maggie Hassan,3,-5.0,New Hampshire
843,43,Maggie Hassan,4,0.0,New Hampshire
844,43,Maggie Hassan,5,-5.0,New Hampshire
845,43,Maggie Hassan,6,0.0,New Hampshire
846,43,Maggie Hassan,7,-5.0,New Hampshire
847,43,Maggie Hassan,8,2.5,New Hampshire
848,43,Maggie Hassan,9,2.5,New Hampshire
849,43,Maggie Hassan,10,-2.5,New Hampshire
850,43,Maggie Hassan,11,0.0,New Hampshire
851,43,Maggie Hassan,12,2.5,New Hampshire
852,43,Maggie Hassan,13,2.5,New Hampshire
853,43,Maggie Hassan,14,2.5,New Hampshire
854,43,Maggie Hassan,15,2.5,New Hampshire
855,43,Maggie Hassan,16,-2.5,New Hampshire
856,43,Maggie Hassan,17,5.0,New Hampshire
857,43,Maggie Hassan,18,-5.0,New Hampshire
858,43,Maggie Hassan,19,-2.5,New Hampshire
859,43,Maggie Hassan,20,-5.0,New Hampshire
860,44,Marco Rubio,1,5.0,Florida
861,44,Marco Rubio,2,2.5,Florida
862,44,Marco Rubio,3,5.0,Florida
863,44,Marco Rubio,4,5.0,Florida
864,44,Marco Rubio,5,2.5,Florida
865,44,Marco Rubio,6,-2.5,Florida
866,44,Marco Rubio,7,5.0,Florida
867,44,Marco Rubio,8,5.0,Florida
868,44,Marco Rubio,9,2.5,Florida
869,44,Marco Rubio,10,5.0,Florida
870,44,Marco Rubio,11,5.0,Florida
871,44,Marco Rubio,12,2.5,Florida
872,44,Marco Rubio,13,2.5,Florida
873,44,Marco Rubio,14,2.5,Florida
874,44,Marco Rubio,15,5.0,Florida
875,44,Marco Rubio,16,-2.5,Florida
876,44,Marco Rubio,17,5.0,Florida
877,44,Marco Rubio,18,2.5,Florida
878,44,Marco Rubio,19,5.0,Florida
879,44,Marco Rubio,20,5.0,Florida
880,45,Margaret Flowers,1,-5.0,Maryland
881,45,Margaret Flowers,2,0.0,Maryland
882,45,Margaret Flowers,3,-5.0,Maryland
883,45,Margaret Flowers,4,-5.0,Maryland
884,45,Margaret Flowers,5,-5.0,Maryland
885,45,Margaret Flowers,6,0.0,Maryland
886,45,Margaret Flowers,7,-5.0,Maryland
887,45,Margaret Flowers,8,-5.0,Maryland
888,45,Margaret Flowers,9,-5.0,Maryland
889,45,Margaret Flowers,10,-5.0,Maryland
890,45,Margaret Flowers,11,0.0,Maryland
891,45,Margaret Flowers,12,0.0,Maryland
892,45,Margaret Flowers,13,-5.0,Maryland
893,45,Margaret Flowers,14,-5.0,Maryland
894,45,Margaret Flowers,15,-5.0,Maryland
895,45,Margaret Flowers,16,0.0,Maryland
896,45,Margaret Flowers,17,-5.0,Maryland
897,45,Margaret Flowers,18,-5.0,Maryland
898,45,Margaret Flowers,19,0.0,Maryland
899,45,Margaret Flowers,20,-5.0,Maryland
900,46,Mark Callahan,1,5.0,Oregon
901,46,Mark Callahan,2,0.0,Oregon
902,46,Mark Callahan,3,5.0,Oregon
903,46,Mark Callahan,4,5.0,Oregon
904,46,Mark Callahan,5,5.0,Oregon
905,46,Mark Callahan,6,0.0,Oregon
906,46,Mark Callahan,7,5.0,Oregon
907,46,Mark Callahan,8,5.0,Oregon
908,46,Mark Callahan,9,0.0,Oregon
909,46,Mark Callahan,10,5.0,Oregon
910,46,Mark Callahan,11,5.0,Oregon
911,46,Mark Callahan,12,5.0,Oregon
912,46,Mark Callahan,13,0.0,Oregon
913,46,Mark Callahan,14,5.0,Oregon
914,46,Mark Callahan,15,2.5,Oregon
915,46,Mark Callahan,16,-2.5,Oregon
916,46,Mark Callahan,17,5.0,Oregon
917,46,Mark Callahan,18,5.0,Oregon
918,46,Mark Callahan,19,0.0,Oregon
919,46,Mark Callahan,20,2.5,Oregon
920,47,Mark Kirk,1,-5.0,Illinois
921,47,Mark Kirk,2,-2.5,Illinois
922,47,Mark Kirk,3,-5.0,Illinois
923,47,Mark Kirk,4,2.5,Illinois
924,47,Mark Kirk,5,2.5,Illinois
925,47,Mark Kirk,6,2.5,Illinois
926,47,Mark Kirk,7,2.5,Illinois
927,47,Mark Kirk,8,-5.0,Illinois
928,47,Mark Kirk,9,2.5,Illinois
929,47,Mark Kirk,10,-5.0,Illinois
930,47,Mark Kirk,11,5.0,Illinois
931,47,Mark Kirk,12,0.0,Illinois
932,47,Mark Kirk,13,2.5,Illinois
933,47,Mark Kirk,14,5.0,Illinois
934,47,Mark Kirk,15,2.5,Illinois
935,47,Mark Kirk,16,-5.0,Illinois
936,47,Mark Kirk,17,2.5,Illinois
937,47,Mark Kirk,18,-2.5,Illinois
938,47,Mark Kirk,19,2.5,Illinois
939,47,Mark Kirk,20,2.5,Illinois
940,48,Michael Bennet,1,-5.0,Colorado
941,48,Michael Bennet,2,-5.0,Colorado
942,48,Michael Bennet,3,-5.0,Colorado
943,48,Michael Bennet,4,0.0,Colorado
944,48,Michael Bennet,5,-2.5,Colorado
945,48,Michael Bennet,6,-5.0,Colorado
946,48,Michael Bennet,7,-2.5,Colorado
947,48,Michael Bennet,8,-2.5,Colorado
948,48,Michael Bennet,9,0.0,Colorado
949,48,Michael Bennet,10,-2.5,Colorado
950,48,Michael Bennet,11,-5.0,Colorado
951,48,Michael Bennet,12,-5.0,Colorado
952,48,Michael Bennet,13,2.5,Colorado
953,48,Michael Bennet,14,-5.0,Colorado
954,48,Michael Bennet,15,5.0,Colorado
955,48,Michael Bennet,16,-5.0,Colorado
956,48,Michael Bennet,17,2.5,Colorado
957,48,Michael Bennet,18,-2.5,Colorado
958,48,Michael Bennet,19,5.0,Colorado
959,48,Michael Bennet,20,-2.5,Colorado
960,49,Mike Crapo,1,5.0,Idaho
961,49,Mike Crapo,2,-2.5,Idaho
962,49,Mike Crapo,3,5.0,Idaho
963,49,Mike Crapo,4,5.0,Idaho
964,49,Mike Crapo,5,2.5,Idaho
965,49,Mike Crapo,6,5.0,Idaho
966,49,Mike Crapo,7,5.0,Idaho
967,49,Mike Crapo,8,-2.5,Idaho
968,49,Mike Crapo,9,5.0,Idaho
969,49,Mike Crapo,10,5.0,Idaho
970,49,Mike Crapo,11,5.0,Idaho
971,49,Mike Crapo,12,5.0,Idaho
972,49,Mike Crapo,13,2.5,Idaho
973,49,Mike Crapo,14,5.0,Idaho
974,49,Mike Crapo,15,5.0,Idaho
975,49,Mike Crapo,16,5.0,Idaho
976,49,Mike Crapo,17,5.0,Idaho
977,49,Mike Crapo,18,5.0,Idaho
978,49,Mike Crapo,19,2.5,Idaho
979,49,Mike Crapo,20,2.5,Idaho
980,50,Mike Lee,1,5.0,Utah
981,50,Mike Lee,2,2.5,Utah
982,50,Mike Lee,3,5.0,Utah
983,50,Mike Lee,4,5.0,Utah
984,50,Mike Lee,5,5.0,Utah
985,50,Mike Lee,6,2.5,Utah
986,50,Mike Lee,7,2.5,Utah
987,50,Mike Lee,8,5.0,Utah
988,50,Mike Lee,9,-2.5,Utah
989,50,Mike Lee,10,5.0,Utah
990,50,Mike Lee,11,5.0,Utah
991,50,Mike Lee,12,5.0,Utah
992,50,Mike Lee,13,5.0,Utah
993,50,Mike Lee,14,5.0,Utah
994,50,Mike Lee,15,5.0,Utah
995,50,Mike Lee,16,-2.5,Utah
996,50,Mike Lee,17,5.0,Utah
997,50,Mike Lee,18,5.0,Utah
998,50,Mike Lee,19,0.0,Utah
999,50,Mike Lee,20,5.0,Utah
1000,51,Mike Workman,1,-5.0,Oklahoma
1001,51,Mike Workman,2,0.0,Oklahoma
1002,51,Mike Workman,3,-5.0,Oklahoma
1003,51,Mike Workman,4,0.0,Oklahoma
1004,51,Mike Workman,5,-5.0,Oklahoma
1005,51,Mike Workman,6,0.0,Oklahoma
1006,51,Mike Workman,7,-5.0,Oklahoma
1007,51,Mike Workman,8,0.0,Oklahoma
1008,51,Mike Workman,9,0.0,Oklahoma
1009,51,Mike Workman,10,5.0,Oklahoma
1010,51,Mike Workman,11,0.0,Oklahoma
1011,51,Mike Workman,12,-5.0,Oklahoma
1012,51,Mike Workman,13,-2.5,Oklahoma
1013,51,Mike Workman,14,0.0,Oklahoma
1014,51,Mike Workman,15,0.0,Oklahoma
1015,51,Mike Workman,16,-5.0,Oklahoma
1016,51,Mike Workman,17,0.0,Oklahoma
1017,51,Mike Workman,18,-5.0,Oklahoma
1018,51,Mike Workman,19,0.0,Oklahoma
1019,51,Mike Workman,20,-2.5,Oklahoma
1020,52,Misty Snow,1,-5.0,Utah
1021,52,Misty Snow,2,-5.0,Utah
1022,52,Misty Snow,3,-5.0,Utah
1023,52,Misty Snow,4,0.0,Utah
1024,52,Misty Snow,5,-5.0,Utah
1025,52,Misty Snow,6,2.5,Utah
1026,52,Misty Snow,7,0.0,Utah
1027,52,Misty Snow,8,-5.0,Utah
1028,52,Misty Snow,9,-5.0,Utah
1029,52,Misty Snow,10,-5.0,Utah
1030,52,Misty Snow,11,0.0,Utah
1031,52,Misty Snow,12,-5.0,Utah
1032,52,Misty Snow,13,0.0,Utah
1033,52,Misty Snow,14,0.0,Utah
1034,52,Misty Snow,15,0.0,Utah
1035,52,Misty Snow,16,-5.0,Utah
1036,52,Misty Snow,17,0.0,Utah
1037,52,Misty Snow,18,-5.0,Utah
1038,52,Misty Snow,19,-5.0,Utah
1039,52,Misty Snow,20,0.0,Utah
1040,53,Pat Toomey,1,5.0,Pennsylvania
1041,53,Pat Toomey,2,-2.5,Pennsylvania
1042,53,Pat Toomey,3,5.0,Pennsylvania
1043,53,Pat Toomey,4,5.0,Pennsylvania
1044,53,Pat Toomey,5,2.5,Pennsylvania
1045,53,Pat Toomey,6,5.0,Pennsylvania
1046,53,Pat Toomey,7,5.0,Pennsylvania
1047,53,Pat Toomey,8,5.0,Pennsylvania
1048,53,Pat Toomey,9,2.5,Pennsylvania
1049,53,Pat Toomey,10,5.0,Pennsylvania
1050,53,Pat Toomey,11,5.0,Pennsylvania
1051,53,Pat Toomey,12,5.0,Pennsylvania
1052,53,Pat Toomey,13,2.5,Pennsylvania
1053,53,Pat Toomey,14,5.0,Pennsylvania
1054,53,Pat Toomey,15,5.0,Pennsylvania
1055,53,Pat Toomey,16,2.5,Pennsylvania
1056,53,Pat Toomey,17,5.0,Pennsylvania
1057,53,Pat Toomey,18,5.0,Pennsylvania
1058,53,Pat Toomey,19,5.0,Pennsylvania
1059,53,Pat Toomey,20,5.0,Pennsylvania
1060,54,Patrick Leahy,1,-2.5,Vermont
1061,54,Patrick Leahy,2,-5.0,Vermont
1062,54,Patrick Leahy,3,-5.0,Vermont
1063,54,Patrick Leahy,4,-5.0,Vermont
1064,54,Patrick Leahy,5,-5.0,Vermont
1065,54,Patrick Leahy,6,-5.0,Vermont
1066,54,Patrick Leahy,7,-5.0,Vermont
1067,54,Patrick Leahy,8,-5.0,Vermont
1068,54,Patrick Leahy,9,-2.5,Vermont
1069,54,Patrick Leahy,10,-2.5,Vermont
1070,54,Patrick Leahy,11,-5.0,Vermont
1071,54,Patrick Leahy,12,-5.0,Vermont
1072,54,Patrick Leahy,13,-2.5,Vermont
1073,54,Patrick Leahy,14,-5.0,Vermont
1074,54,Patrick Leahy,15,-2.5,Vermont
1075,54,Patrick Leahy,16,-2.5,Vermont
1076,54,Patrick Leahy,17,-5.0,Vermont
1077,54,Patrick Leahy,18,-5.0,Vermont
1078,54,Patrick Leahy,19,-5.0,Vermont
1079,54,Patrick Leahy,20,-5.0,Vermont
1080,55,Patrick Murphy,1,-5.0,Florida
1081,55,Patrick Murphy,2,-5.0,Florida
1082,55,Patrick Murphy,3,-5.0,Florida
1083,55,Patrick Murphy,4,0.0,Florida
1084,55,Patrick Murphy,5,-5.0,Florida
1085,55,Patrick Murphy,6,-2.5,Florida
1086,55,Patrick Murphy,7,-5.0,Florida
1087,55,Patrick Murphy,8,-5.0,Florida
1088,55,Patrick Murphy,9,2.5,Florida
1089,55,Patrick Murphy,10,-2.5,Florida
1090,55,Patrick Murphy,11,-5.0,Florida
